# constant,binary01,binaryAB,categorical,count,continuous
helloworld,1,A,X,11,0.23794848220176112
helloworld,1,A,Z,8,0.12332011387765973
helloworld,0,A,Z,10,0.6882957155909731
helloworld,1,A,Z,8,0.3613726218961859
helloworld,0,A,Y,9,0.5582006110599858
helloworld,0,A,Y,11,0.8975657278465939
helloworld,0,A,Y,12,0.581778499672533
helloworld,0,A,Z,9,0.5739152701650839
helloworld,1,A,Y,8,0.7030418041508618
helloworld,0,A,Z,11,0.26217544176332763
helloworld,0,A,X,17,0.6310051600243403
helloworld,1,A,Y,9,0.24706922890548444
helloworld,1,A,Y,12,0.7163781492462478
helloworld,0,A,Z,5,0.8094596596811965
helloworld,1,A,X,12,0.07086750857212731
helloworld,0,A,X,5,0.38881786906441973
helloworld,1,A,Y,11,0.28915955058506604
helloworld,0,A,Y,19,0.03362750978081075
helloworld,0,A,X,8,0.75906992177394
helloworld,0,A,Z,7,0.6755403087545486
helloworld,1,A,X,14,0.26855559777806715
helloworld,1,A,Z,8,0.7087425704956621
helloworld,0,A,Z,18,0.30210290922004923
helloworld,0,A,Y,14,0.5000245894445123
helloworld,1,A,Y,10,0.20654520796405706
helloworld,1,A,Y,10,0.403416473843053
helloworld,0,A,Z,6,0.9977881832110851
helloworld,0,A,Y,17,0.8760110916294922
helloworld,1,A,Z,17,0.6635390236343276
helloworld,1,A,X,7,0.6203600332657468
helloworld,1,A,X,12,0.24489583368995138
helloworld,1,A,X,18,0.7117169822359501
helloworld,1,A,Z,6,0.07953455047600644
helloworld,1,A,X,11,0.7231668064805039
helloworld,1,A,X,11,0.34637484478627256
helloworld,0,A,Y,13,0.3455541685385719
helloworld,1,A,Y,11,0.5593496162918306
helloworld,0,A,Y,13,0.6729611942767156
helloworld,1,A,Y,5,0.52869176120014
helloworld,0,A,Y,9,0.5258410645523531
helloworld,1,A,Z,7,0.05060655823796323
helloworld,0,A,Y,9,0.2407974614538253
helloworld,1,A,Z,17,0.10812886608795036
helloworld,1,A,X,7,0.5399711694769417
helloworld,0,A,Y,16,0.4559697022302517
helloworld,1,A,X,19,0.39984189629627076
helloworld,0,A,Y,15,0.6514141493953919
helloworld,0,A,Y,10,0.2835349016668074
helloworld,0,A,Y,13,0.5335343380630589
helloworld,0,A,Z,11,0.552653157779293
helloworld,0,A,X,16,0.8646638191813083
helloworld,1,A,Y,10,0.6873022685945335
helloworld,1,A,Z,8,0.899534721199741
helloworld,0,A,Y,16,0.008544978840948403
helloworld,1,A,X,19,0.7731159205041012
helloworld,0,A,X,12,0.7750117235586088
helloworld,0,A,X,18,0.5222993942449946
helloworld,0,A,Y,13,0.3422072172759416
helloworld,1,A,X,17,0.29993744071302353
helloworld,1,A,Y,5,0.507471529112625
helloworld,1,A,Y,14,0.8354659880755133
helloworld,0,A,X,11,0.6303269024240731
helloworld,0,A,Y,11,0.41736255012664436
helloworld,1,A,Z,5,0.8511840086419096
helloworld,1,A,Z,18,0.36417412817770445
helloworld,1,A,X,13,0.34886494068347196
helloworld,1,A,Z,7,0.48045407570773546
helloworld,0,A,Z,11,0.658396770699809
helloworld,1,A,Z,18,0.8523086139020913
helloworld,0,A,Z,8,0.4201647276284972
helloworld,0,A,Y,9,0.2511335486237627
helloworld,0,A,Y,9,0.18710814043060364
helloworld,0,A,Z,13,0.7270825487828625
helloworld,1,A,Z,5,0.6625568996612815
helloworld,1,A,Y,11,0.8830094955103004
helloworld,1,A,Y,9,0.4052780052296501
helloworld,1,A,X,12,0.9668529095330166
helloworld,1,A,Z,6,0.2819665034671218
helloworld,1,A,Z,18,0.5078219317459708
helloworld,0,A,Y,19,0.8427402203075944
helloworld,1,A,Z,14,0.27794338209937763
helloworld,1,A,Y,17,0.37834743194781784
helloworld,0,A,X,11,0.386089970122506
helloworld,0,A,X,17,0.8286677809788064
helloworld,1,A,X,7,0.8001287530282357
helloworld,1,A,Z,5,0.6809996057309959
helloworld,0,A,Y,17,0.03770183015667061
helloworld,0,A,Y,5,0.6253840717562917
helloworld,1,A,Y,18,0.8935463481655647
helloworld,0,A,X,5,0.30646566910738804
helloworld,1,A,Y,18,0.42296695818044705
helloworld,0,A,Z,12,0.3651229283609517
helloworld,0,A,X,13,0.692104807075004
helloworld,1,A,Y,14,0.44003777279760026
helloworld,1,A,Y,10,0.5844156264612045
helloworld,1,A,Y,15,0.3114086917554053
helloworld,0,A,X,17,0.4147175327865166
helloworld,0,A,X,8,0.5825188330092284
helloworld,1,A,Y,18,0.11540589934178291
helloworld,0,A,Y,13,0.863433174751785
helloworld,0,A,Z,5,0.31296924101799395
helloworld,0,A,Y,11,0.43031756426909273
helloworld,0,A,Z,8,0.541858832509094
helloworld,1,A,X,19,0.6812600534502047
helloworld,1,A,X,16,0.46734653130020676
helloworld,1,A,Z,12,0.8839954058247786
helloworld,0,A,Z,14,0.10567334769348014
helloworld,1,A,Z,10,0.33914986883873943
helloworld,0,A,Y,14,0.29239440902501956
helloworld,1,A,X,13,0.534229791546391
helloworld,1,A,X,17,0.12322431747162144
helloworld,1,A,Z,19,0.7841395264304158
helloworld,1,A,Z,12,0.8679034400609263
helloworld,1,A,X,19,0.07165841520915539
helloworld,0,A,Z,9,0.2863654694123895
helloworld,0,A,Z,18,0.37389792844943437
helloworld,0,A,X,13,0.06983563941626802
helloworld,1,A,X,5,0.949745006542359
helloworld,1,A,X,9,0.6940618186768414
helloworld,1,A,X,11,0.9445637561800201
helloworld,0,A,Z,6,0.03558887077727069
helloworld,1,A,Y,17,0.7979429046550195
helloworld,0,A,X,16,0.4987929655454446
helloworld,0,A,Y,17,0.9634816184689842
helloworld,1,A,X,5,0.4862659392968772
helloworld,0,A,Z,17,0.06376712375381643
helloworld,1,A,Y,17,0.3099488548227851
helloworld,0,A,Z,17,0.906064685756886
helloworld,0,A,Y,19,0.06005064272418703
helloworld,1,A,Y,19,0.3863808992247705
helloworld,1,A,X,12,0.5581667950877979
helloworld,1,A,X,7,0.4275248391621882
helloworld,1,A,Y,14,0.3985756001023202
helloworld,0,A,Z,7,0.3470144104658186
helloworld,0,A,X,8,0.733357116217068
helloworld,1,A,Z,11,0.5236614315190042
helloworld,1,A,Z,19,0.7672585667093663
helloworld,1,A,Z,17,0.19698617753738357
helloworld,1,A,X,17,0.26107845477057623
helloworld,1,A,Z,15,0.8364384615297393
helloworld,1,A,Y,8,0.9985094380554832
helloworld,1,A,Z,7,0.8081546974897356
helloworld,0,A,Z,17,0.11958869455149779
helloworld,1,A,Z,17,0.8993231792292442
helloworld,1,A,Z,13,0.20728853246445655
helloworld,1,A,X,6,0.8042147938382568
helloworld,0,A,Z,11,0.6191051666491713
helloworld,1,A,Y,6,0.07652327960501426
helloworld,0,A,Z,6,0.5033859772178849
helloworld,1,A,X,19,0.2118841021844875
helloworld,1,A,X,17,0.9673399626702418
helloworld,0,A,Y,10,0.5563848706209571
helloworld,0,A,X,15,0.19508932624034847
helloworld,0,A,X,8,0.2571361474025222
helloworld,0,A,Z,12,0.20240242387132135
helloworld,0,A,Y,16,0.9791220716900787
helloworld,0,A,Z,15,0.2511060679784135
helloworld,1,A,Z,6,0.3160143670401019
helloworld,1,A,Y,7,0.5076909982562513
helloworld,0,A,Z,9,0.33192933411575753
helloworld,1,A,Y,16,0.3287739088601913
helloworld,0,A,Y,19,0.596990441700879
helloworld,1,A,Z,15,0.9684544069662042
helloworld,0,A,Y,19,0.1921113585585641
helloworld,1,A,Z,9,0.6521489029967809
helloworld,1,A,Z,7,0.6211381143534003
helloworld,1,A,Z,8,0.1061974673268401
helloworld,1,A,X,12,0.03428974425371456
helloworld,1,A,Y,6,0.49641093416919857
helloworld,0,A,Y,18,0.016420647882622652
helloworld,0,A,Z,12,0.4357792939435646
helloworld,1,A,X,10,0.3998655843925766
helloworld,0,A,X,6,0.086436425642202
helloworld,0,A,X,13,0.15845064099599715
helloworld,1,A,Y,5,0.21031664036900732
helloworld,1,A,Z,11,0.41647731240122066
helloworld,0,A,X,16,0.8602910565002084
helloworld,0,A,Y,13,0.7171656817172741
helloworld,0,A,X,18,0.7285387137040198
helloworld,1,A,Y,7,0.11608564496494989
helloworld,0,A,Z,18,0.34375752232071355
helloworld,1,A,Z,19,0.6829984632340345
helloworld,1,A,Z,7,0.07140100460715404
helloworld,0,A,Z,12,0.8675952192065013
helloworld,0,A,Y,8,0.9002197066414734
helloworld,0,A,X,13,0.9771338651385735
helloworld,0,A,Z,15,0.7060145608151311
helloworld,0,A,Y,19,0.7976598459305158
helloworld,0,A,Z,5,0.9012527116203141
helloworld,1,A,Y,7,0.6908390143020473
helloworld,0,A,Y,16,0.13389038493671446
helloworld,0,A,Z,16,0.20679644257709073
helloworld,0,A,X,6,0.04545461705480802
helloworld,0,A,Z,12,0.011003691897752632
helloworld,0,A,X,14,0.9658916026776123
helloworld,0,A,Z,14,0.6529594438316462
helloworld,1,A,Y,15,0.22459710680052036
helloworld,1,A,Y,9,0.24556928815683066
helloworld,0,A,X,14,0.18082031317317493
helloworld,0,A,Y,15,0.07138229452243638
helloworld,0,A,X,7,0.025432416426564686
helloworld,1,A,Z,13,0.718702335874779
helloworld,0,A,X,11,0.022291642329661965
helloworld,0,A,Y,17,0.29671813538292124
helloworld,0,A,X,8,0.5534891395444608
helloworld,1,A,Z,11,0.6289522327737676
helloworld,1,A,X,19,0.8906806681743836
helloworld,0,A,X,7,0.46332851191901714
helloworld,1,A,Z,9,0.42616734216698826
helloworld,0,A,X,19,0.08712187937153115
helloworld,0,A,Y,13,0.816066917494672
helloworld,1,A,X,8,0.48988956704496256
helloworld,1,A,Z,12,0.9396128670251807
helloworld,1,A,Z,11,0.5045971085188197
helloworld,0,A,X,6,0.240169901898309
helloworld,1,A,Z,17,0.6339254906449012
helloworld,1,A,Y,19,0.6104369747823398
helloworld,0,A,Y,19,0.5564505582640618
helloworld,1,A,Z,18,0.32917151360114993
helloworld,1,A,X,10,0.9586359714094457
helloworld,0,A,X,6,0.3272643150236767
helloworld,0,A,Z,8,0.9483813116300084
helloworld,1,A,Z,19,0.35043692812257277
helloworld,0,A,Z,10,0.9319647026587493
helloworld,1,A,Z,5,0.7766095018818137
helloworld,0,A,Z,16,0.7341865253686936
helloworld,0,A,Z,16,0.4242874329448014
helloworld,1,A,Z,14,0.6941995560166068
helloworld,1,A,X,14,0.48926016086908997
helloworld,1,A,Z,6,0.6272910833139104
helloworld,0,A,Z,16,0.47299342550405266
helloworld,1,A,Y,16,0.681926122386146
helloworld,0,A,Z,5,0.7206493275463645
helloworld,1,A,Y,11,0.9987977782724982
helloworld,0,A,Z,9,0.7110802189654334
helloworld,0,A,Y,11,0.013172061932608892
helloworld,0,A,Z,15,0.3692839263957177
helloworld,0,A,Y,7,0.9115553547167046
helloworld,0,A,X,8,0.8155460255738377
helloworld,1,A,Y,12,0.17218320118604935
helloworld,1,A,Y,14,0.39719013784510415
helloworld,1,A,Y,19,0.7338558588600292
helloworld,0,A,X,11,0.17808807311024866
helloworld,0,A,X,5,0.6430245848890073
helloworld,0,A,Y,7,0.4922249499932041
helloworld,1,A,X,8,0.31096002391451516
helloworld,1,A,Z,16,0.9407985925002117
helloworld,1,A,Z,13,0.2679683231347839
helloworld,1,A,Y,10,0.921548204574525
helloworld,1,A,Y,7,0.743457374589482
helloworld,1,A,X,7,0.7087252358366816
helloworld,0,A,X,12,0.576518261741782
helloworld,1,A,X,8,0.28245682579768316
helloworld,1,A,Z,14,0.8748181991005987
helloworld,1,A,Z,7,0.10776050364645351
helloworld,1,A,Y,19,0.6046278553226304
helloworld,0,A,Y,13,0.7061734148546231
helloworld,1,A,Z,5,0.3811918019009748
helloworld,0,A,Z,15,0.48281553756953344
helloworld,0,A,X,14,0.8975801779846962
helloworld,1,A,X,17,0.9492798623928415
helloworld,1,A,X,6,0.40457167739601807
helloworld,0,A,X,19,0.6820985161522702
helloworld,1,A,X,17,0.3570830019786424
helloworld,0,A,X,19,0.006826506208865157
helloworld,0,A,Z,13,0.3317879845298526
helloworld,1,A,X,6,0.07774959000051673
helloworld,1,A,Z,15,0.5750879992096227
helloworld,0,A,Z,15,0.9923359603997963
helloworld,0,A,Y,8,0.06454747549356121
helloworld,0,A,Y,7,0.6414100770842343
helloworld,0,A,X,8,0.6288975021124501
helloworld,0,A,Z,18,0.1361894988248784
helloworld,0,A,Y,10,0.5555138536997061
helloworld,1,A,Y,19,0.666085883734129
helloworld,1,A,Z,19,0.17652392109583193
helloworld,0,A,Z,7,0.8107288079187502
helloworld,1,A,X,16,0.27940833617338023
helloworld,0,A,Z,7,0.6035430763538892
helloworld,1,A,X,11,0.09753530612726513
helloworld,0,A,Z,5,0.8734652809120794
helloworld,0,A,Z,7,0.5596383335491799
helloworld,1,A,X,13,0.20057942596263745
helloworld,1,A,Y,6,0.9682852816352713
helloworld,1,A,X,15,0.4337677445441208
helloworld,1,A,Z,10,0.6060334976219237
helloworld,1,A,Z,8,0.5762986655779393
helloworld,0,A,Z,5,0.2556030512182962
helloworld,1,A,Y,6,0.8831472826632828
helloworld,0,A,Y,13,0.10597443855989219
helloworld,0,A,Y,19,0.8668102781024638
helloworld,1,A,Z,15,0.17903676363193188
helloworld,1,A,Y,19,0.27880992120927095
helloworld,0,A,Z,18,0.34948590156064285
helloworld,1,A,Z,14,0.7229414739543129
helloworld,0,A,Z,8,0.985007972648903
helloworld,0,A,Y,14,0.4059408123484415
helloworld,0,A,Z,16,0.474625368391988
helloworld,0,A,X,9,0.5341997025904751
helloworld,1,A,X,19,0.47420321459115844
helloworld,1,A,X,19,0.9870781341433793
helloworld,1,A,X,15,0.9591467501286611
helloworld,0,A,X,5,0.7257837691533501
helloworld,1,A,Z,19,0.9046104607043703
helloworld,0,A,X,9,0.06345057358458639
helloworld,0,A,Y,11,0.294077712230294
helloworld,0,A,X,9,0.07409292973862669
helloworld,0,A,Y,10,0.9633037856458598
helloworld,1,A,Z,18,0.8162402143491194
helloworld,1,A,Z,18,0.2721593167851173
helloworld,1,A,Y,18,0.7527400053372801
helloworld,1,A,Z,11,0.05445681462016483
helloworld,0,A,Z,10,0.7281425762271925
helloworld,0,A,Z,14,0.6891766517049798
helloworld,1,A,Y,9,0.9381659089400615
helloworld,0,A,Y,13,0.03180918752759321
helloworld,1,A,Z,17,0.7738534910959404
helloworld,0,A,Z,15,0.8289432549264469
helloworld,0,A,Y,6,0.37965060821691476
helloworld,0,A,Y,16,0.07790356861173209
helloworld,0,A,Y,5,0.7683483058599089
helloworld,1,A,X,15,0.4000782704417989
helloworld,0,A,Y,9,0.36983250759358777
helloworld,0,A,X,10,0.0011987783560876153
helloworld,1,A,Y,11,0.6586432413903249
helloworld,0,A,Z,8,0.5472632547664257
helloworld,0,A,Y,11,0.9722608029392179
helloworld,0,A,Z,16,0.11967551043423486
helloworld,0,A,Y,9,0.8238265976325144
helloworld,0,A,X,14,0.7824799599729358
helloworld,0,A,X,14,0.37015041074293464
helloworld,1,A,X,7,0.5349388407462727
helloworld,1,A,X,15,0.5391480384889498
helloworld,0,A,X,10,0.9995809721922616
helloworld,1,A,X,13,0.5758354726226697
helloworld,0,A,Z,11,0.9740203914448093
helloworld,0,A,Y,14,0.3973181373460005
helloworld,1,A,Y,10,0.6707327560052051
helloworld,0,A,X,7,0.9929682402295057
helloworld,1,A,X,16,0.9222023567552454
helloworld,0,A,X,18,0.652219327313848
helloworld,0,A,Z,5,0.1471783442796195
helloworld,1,A,Z,15,0.5674551187802819
helloworld,1,A,Y,9,0.21252999149833118
helloworld,0,A,Y,19,0.690839731051402
helloworld,1,A,Z,6,0.6789863678866633
helloworld,1,A,Y,5,0.33363290184706995
helloworld,1,A,Y,7,0.031872269975185996
helloworld,0,A,X,10,0.2757727071632933
helloworld,0,A,Y,14,0.9508687363017494
helloworld,1,A,Z,13,0.5836924963620601
helloworld,1,A,Z,17,0.10497924324122354
helloworld,1,A,Y,7,0.01301267300464215
helloworld,0,A,X,16,0.8077852349177808
helloworld,0,A,Z,19,0.10433139830890803
helloworld,0,A,X,10,0.8827133731710158
helloworld,1,A,X,19,0.8210695947616905
helloworld,1,A,X,8,0.8131504823803669
helloworld,1,A,Y,8,0.29049908801621693
helloworld,0,A,Y,11,0.798469066055528
helloworld,0,A,Z,7,0.4719808554089905
helloworld,1,A,Y,14,0.9910771511656269
helloworld,1,A,Y,8,0.4257025093023512
helloworld,1,A,X,16,0.47783406992013444
helloworld,0,A,Y,16,0.62494462083219
helloworld,1,A,Z,17,0.9642191499116297
helloworld,0,A,Z,7,0.9008835478286493
helloworld,1,A,Z,7,0.9791067548915999
helloworld,1,A,X,5,0.021242373683211246
helloworld,1,A,Z,14,0.18271771775668377
helloworld,0,A,X,8,0.12351600207631896
helloworld,0,A,Y,15,0.7866938854755879
helloworld,0,A,X,15,0.6086156625552075
helloworld,0,A,Y,18,0.09096749230086043
helloworld,0,A,Y,8,0.6300286085413402
helloworld,0,A,X,10,0.7434608308941384
helloworld,0,A,X,10,0.3994060712097368
helloworld,0,A,X,13,0.35728122848585164
helloworld,0,A,X,19,0.5695153556780979
helloworld,1,A,Z,6,0.3471877012935529
helloworld,0,A,Z,19,0.917010768023137
helloworld,0,A,X,17,0.6005154613627889
helloworld,0,A,X,15,0.817346503525731
helloworld,1,A,X,16,0.9606996139906858
helloworld,1,A,Z,8,0.10729122059092877
helloworld,0,A,X,8,0.09319476434093854
helloworld,1,A,Y,11,0.7738038233828041
helloworld,0,A,X,12,0.47549168815099085
helloworld,0,A,X,13,0.6708771012185781
helloworld,0,A,Z,6,0.36209334874292276
helloworld,0,A,Y,6,0.9338960805655439
helloworld,0,A,Y,14,0.6553384618667727
helloworld,1,A,X,10,0.028927913275468065
helloworld,0,A,X,15,0.6639895206340263
helloworld,0,A,Y,7,0.42251082877035595
helloworld,0,A,Z,8,0.6806986985278869
helloworld,0,A,Y,12,0.7056517750693915
helloworld,0,A,Y,5,0.9421960467228249
helloworld,0,A,X,11,0.5365688596082274
helloworld,1,A,Y,6,0.36037752647389254
helloworld,1,A,X,12,0.0951856890458116
helloworld,0,A,Y,7,0.9607865165551934
helloworld,1,A,Y,17,0.693403521534827
helloworld,1,A,X,5,0.7483425339523581
helloworld,1,A,X,5,0.749868492425361
helloworld,0,A,X,18,0.6633647874971333
helloworld,1,A,X,14,0.5553211588246898
helloworld,0,A,Z,7,0.8031414676949422
helloworld,0,A,Y,5,0.9191354138839819
helloworld,1,A,Y,14,0.36216549029176215
helloworld,1,A,Y,14,0.9051228318079748
helloworld,1,A,Z,14,0.6388095905382161
helloworld,1,A,Y,9,0.38432234896532946
helloworld,1,A,Y,7,0.21610293639874334
helloworld,0,A,X,16,0.9528235464680391
helloworld,0,A,Y,6,0.24757124081384452
helloworld,0,A,Z,8,0.20080010326956776
helloworld,1,A,Y,17,0.35083392669138436
helloworld,1,A,Y,7,0.6823403244668066
helloworld,0,A,X,11,0.15545863925751824
helloworld,1,A,X,9,0.9877530827306218
helloworld,0,A,X,17,0.6561985858159424
helloworld,0,A,X,6,0.10566974041258337
helloworld,1,A,Y,17,0.46930415639202827
helloworld,1,A,X,19,0.6569625948842351
helloworld,1,A,X,8,0.9135489994229747
helloworld,1,A,Z,6,0.29122216249906163
helloworld,0,A,X,9,0.696054131631241
helloworld,1,A,Y,15,0.2815785418364579
helloworld,1,A,Z,10,0.06291545171643653
helloworld,0,A,Y,14,0.055271820230558544
helloworld,1,A,X,10,0.12955059276928382
helloworld,1,A,X,7,0.02514745387915751
helloworld,1,A,Z,12,0.24806634866777033
helloworld,0,A,Z,18,0.7422166117100681
helloworld,0,A,Z,17,0.6795897361100487
helloworld,0,A,X,9,0.9607360193348139
helloworld,0,A,Y,11,0.5057290079512052
helloworld,0,A,Z,13,0.4366584835894267
helloworld,1,A,Y,8,0.3394720971591476
helloworld,1,A,Z,8,0.7704391500154215
helloworld,1,A,Z,14,0.48003905553935344
helloworld,1,A,Z,5,0.2656512987550609
helloworld,1,A,Y,19,0.24622536436222076
helloworld,1,A,Z,12,0.1486135152377186
helloworld,0,A,Y,9,0.10466916124438741
helloworld,0,A,Y,6,0.2880377105354385
helloworld,1,A,X,9,0.4207563559600651
helloworld,1,A,Z,6,0.9991639006653057
helloworld,0,A,Z,18,0.8672441837369208
helloworld,1,A,Y,7,0.9375369550861911
helloworld,0,A,Y,13,0.3613167316354532
helloworld,1,A,Y,18,0.6318606915416682
helloworld,1,A,Y,11,0.10543542263876005
helloworld,1,A,Y,11,0.48307905872522294
helloworld,1,A,Z,10,0.25513776037296443
helloworld,0,A,Y,15,0.03835405554936011
helloworld,0,A,X,15,0.9405042698609608
helloworld,0,A,Y,7,0.7010060059935872
helloworld,1,A,X,13,0.0800977591622537
helloworld,1,A,X,12,0.18820973069844382
helloworld,1,A,Z,13,0.7194852426788703
helloworld,0,A,Y,7,0.7229283764892879
helloworld,0,A,Y,11,0.7048048415589294
helloworld,1,A,Z,9,0.16752659153828764
helloworld,1,A,Y,12,0.7446926924157854
helloworld,0,A,X,19,0.23692126254379742
helloworld,1,A,X,13,0.17827525475643202
helloworld,1,A,Y,7,0.5199305836079923
helloworld,1,A,Z,16,0.6092400771344568
helloworld,0,A,Z,18,0.23086646486907814
helloworld,1,A,Z,5,0.2624948239911111
helloworld,0,A,X,8,0.3042153044798461
helloworld,1,A,Y,14,0.5162091641777419
helloworld,1,A,X,18,0.13387555355775993
helloworld,0,A,Y,10,0.19967600152376086
helloworld,0,A,Z,17,0.860713835277653
helloworld,0,A,X,17,0.0952384798397089
helloworld,1,A,X,6,0.615265307014207
helloworld,0,A,Y,12,0.2988587237119711
helloworld,0,A,Z,18,0.5396880716973519
helloworld,1,A,X,13,0.0548718745578024
helloworld,1,A,Y,13,0.9489556749301281
helloworld,1,A,Y,19,0.29773653310716586
helloworld,1,A,X,16,0.8213507646947629
helloworld,1,A,Z,11,0.893097522458176
helloworld,0,A,Z,11,0.9006721442130788
helloworld,1,A,Z,10,0.6271357070182737
helloworld,0,A,Z,5,0.28180150448581887
helloworld,1,A,Z,13,0.5920262768964887
helloworld,0,A,Y,19,0.10405419445012676
helloworld,0,A,Y,6,0.2608072803999649
helloworld,0,A,Y,6,0.9594784913248713
helloworld,1,A,Y,14,0.4033467940109179
helloworld,1,A,Y,11,0.18084659571951545
helloworld,0,A,Y,9,0.4238943388121086
helloworld,1,A,Z,11,0.6170911339177924
helloworld,0,A,Y,17,0.21820624097207286
helloworld,0,A,X,12,0.340964785271789
helloworld,1,A,X,15,0.8564899879990041
helloworld,0,A,Z,10,0.628020722357178
helloworld,1,A,Z,17,0.04987546087008099
helloworld,0,A,Y,7,0.8586495283550244
helloworld,1,A,Z,16,0.6384070508909404
helloworld,0,A,X,18,0.2728345133898116
helloworld,1,A,X,11,0.1641511699086694
helloworld,1,A,Z,11,0.38301972550082675
helloworld,1,A,Z,9,0.5706529160915963
helloworld,1,A,Z,10,0.7707601430812561
helloworld,0,A,X,16,0.1484803603074456
helloworld,1,A,X,14,0.4749497471196681
helloworld,1,A,Y,14,0.35107114289089547
helloworld,1,A,Y,14,0.7077422238993935
helloworld,1,A,Z,6,0.4391953472039253
helloworld,0,A,Y,12,0.3926591115973477
helloworld,0,A,Y,10,0.27426018126115725
helloworld,0,A,X,15,0.2212672140678381
helloworld,0,A,Z,19,0.8262666476270257
helloworld,1,A,Z,6,0.08464762575450047
helloworld,1,A,Y,6,0.9925726686661873
helloworld,0,A,Z,13,0.2306643280713706
helloworld,0,A,X,6,0.7054132229091602
helloworld,1,A,X,19,0.5464342095909451
helloworld,0,A,Y,5,0.30723712259158253
helloworld,0,A,X,16,0.82328758289535
helloworld,0,A,X,18,0.05798975674072604
helloworld,0,A,X,8,0.36458338295177706
helloworld,1,A,Z,15,0.24896468135685645
helloworld,1,A,Z,8,0.07262302712776614
helloworld,0,A,Y,7,0.8026045904872401
helloworld,1,A,Y,17,0.7943127845380414
helloworld,0,A,X,13,0.9815610464653501
helloworld,1,A,Z,7,0.7492308479303829
helloworld,0,A,Z,13,0.7084981320610194
helloworld,1,A,X,8,0.38129781936311546
helloworld,1,A,Y,19,0.5159726806136584
helloworld,1,A,X,5,0.16853860819398836
helloworld,0,A,Z,9,0.44643313417353503
helloworld,1,A,X,19,0.3629384621931995
